"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"77.197.128.72",62156,"41.177.26.176",80,25,12320,10,963,15,11357,201.740997,1.103418000000005,6981.941567021714,82340.5092177213
"77.197.128.72",62683,"41.177.26.176",80,22,13242,9,880,13,12362,202.862073,0.6785629999999969,10374.865708858326,145743.28396921206
"77.197.128.72",62953,"41.177.26.176",80,21,12742,9,875,12,11867,203.646421,0.6190650000000062,11307.37483139885,153353.84814195448
"77.197.128.72",63171,"41.177.26.176",80,20,12934,8,815,12,12119,204.481125,0.6002229999999997,10862.629389410275,161526.63260154982
"77.197.128.72",63359,"41.177.26.176",80,20,13357,8,863,12,12494,205.081944,0.6896080000000211,10011.484785559027,144940.31391746752
"77.197.128.72",63568,"41.177.26.176",80,22,13626,9,887,13,12739,205.870598,0.6206909999999937,11432.419674201934,164191.19980795766
"77.197.128.72",63753,"41.177.26.176",80,25,12251,10,967,15,11284,206.698672,1.0469610000000102,7389.004939056875,86222.887003431
"77.197.128.72",64043,"41.177.26.176",80,22,12915,9,879,13,12036,207.987367,0.6168720000000008,11399.447535307148,156090.72870871084
"77.197.128.72",64227,"41.177.26.176",80,20,12599,8,825,12,11774,208.777666,0.6353829999999903,10387.435609703283,148244.44468926842
"77.197.128.72",64382,"41.177.26.176",80,22,12743,9,881,13,11862,209.577446,0.5850020000000029,12047.822058727945,162214.8300347683
"77.197.128.72",64483,"41.177.26.176",80,22,13191,9,924,13,12267,210.186182,0.6533929999999941,11313.252514183756,150194.44652758888
"77.197.128.72",64599,"41.177.26.176",80,19,12665,8,823,11,11842,210.995742,0.6086599999999862,10817.205007722127,155646.83074294703
"77.197.128.72",64685,"41.177.26.176",80,20,12657,8,821,12,11836,211.608665,0.6547779999999932,10030.880695441918,144610.8452024976
"77.197.128.72",64773,"41.177.26.176",80,21,13376,8,860,13,12516,212.408855,0.6236010000000078,11032.695585799114,160564.20692076944
"77.197.128.82",37936,"41.177.26.176",80,20,12705,8,812,12,11893,64.490862,0.6930759999999907,9372.709486405656,137277.87428795872
"77.197.128.82",42959,"41.177.26.176",80,18,12830,7,747,11,12083,73.050461,0.6119560000000064,9765.407970507582,157959.06895266814
"77.197.128.82",44869,"41.177.26.176",80,19,12509,8,823,11,11686,76.855393,0.5892939999999953,11172.691390036302,158644.07239849845
"77.197.128.82",46109,"41.177.26.176",80,22,13455,9,879,13,12576,78.725145,0.6456440000000043,10891.451016349494,155825.8111281129
"77.197.128.82",46893,"41.177.26.176",80,23,12282,9,892,14,11390,79.926734,1.8676930000000027,3820.756409110057,48787.461322604875
"77.197.128.82",48332,"41.177.26.176",80,22,12839,9,880,13,11959,82.014066,0.6084079999999972,11571.182495956715,157249.74030584813
"77.197.128.82",48758,"41.177.26.176",80,22,13156,9,925,13,12231,82.786488,0.6030760000000015,12270.426944531007,162248.2075227662
"77.197.128.82",49087,"41.177.26.176",80,21,12738,8,815,13,11923,83.404462,0.512904000000006,12711.930497714822,185968.52432423783
"77.197.128.82",49370,"41.177.26.176",80,22,13811,9,889,13,12922,83.997693,0.7234849999999966,9830.19689419965,142886.16902907522
"77.197.128.82",49715,"41.177.26.176",80,21,12870,8,815,13,12055,84.816234,0.5990120000000019,10884.589958131022,160998.44410462512
"77.197.128.82",49969,"41.177.26.176",80,19,12918,8,824,11,12094,85.431251,0.6094499999999954,10816.309787513414,158752.97399294566
"77.197.128.82",50131,"41.177.26.176",80,20,12824,8,816,12,12008,86.042273,0.6909630000000107,9447.68388466517,139029.1520674747
"77.197.128.82",50349,"41.177.26.176",80,22,13683,10,944,12,12739,86.854698,0.6235080000000011,12112.114038633004,163449.38637515448
"77.197.128.82",50547,"41.177.26.176",80,26,14265,10,1086,16,13179,87.651742,1.6957340000000016,5123.445068625145,62174.845818978625
"77.197.128.82",51012,"41.177.26.176",80,25,12069,10,944,15,11125,89.48039,1.6034199999999998,4709.932519240125,55506.35516583304
"77.197.128.82",51245,"41.177.26.176",80,20,13250,8,860,12,12390,91.103736,0.6249130000000065,11009.532526927635,158614.07907980625
"77.197.128.82",51362,"41.177.26.176",80,21,13100,8,816,13,12284,91.973074,0.6209850000000046,10512.331215729771,158251.80962503003
"77.197.128.82",51514,"41.177.26.176",80,32,23902,12,1088,20,22814,92.780588,1.5888139999999993,5478.3001660358,114873.10660656319
"77.197.128.82",52955,"41.177.26.176",80,21,12746,9,890,12,11856,94.998281,0.6549469999999928,10871.108654593543,144817.82495377646
"77.197.128.82",53713,"41.177.26.176",80,20,13818,7,796,13,13022,96.012951,5.181530999999993,1228.9803920887493,20105.25460525087
"77.197.128.82",59407,"41.177.26.176",80,20,12798,8,825,12,11973,101.353236,0.670220999999998,9847.498064071433,142914.0537225785
"77.197.128.82",60004,"41.177.26.176",80,19,12611,8,825,11,11786,102.15338,0.6742550000000023,9788.581471401736,139840.2681478071
"77.197.128.82",60751,"41.177.26.176",80,24,12437,9,960,15,11477,103.266827,1.3157369999999986,5837.032780867307,69782.94294376468
"77.197.128.82",61897,"41.177.26.176",80,22,13575,9,890,13,12685,104.723578,0.6596529999999916,10793.55358044319,153838.45749204702
"77.197.128.82",62465,"41.177.26.176",80,19,11215,8,773,11,10442,105.666004,2.4462329999999923,2527.9685132201303,34148.83210225692
"77.197.128.82",64133,"41.177.26.176",80,19,13315,8,862,11,12453,108.152885,0.7161180000000087,9629.697898949498,139116.73774433654
"77.197.128.82",64946,"41.177.26.176",80,25,11801,10,949,15,10852,109.290267,1.8292859999999962,4150.253158882764,47458.95393065938
"77.197.128.82",1826,"41.177.26.176",80,26,13513,10,948,16,12565,111.193665,1.6228729999999985,4673.193774250978,61939.53562601639
"77.197.128.82",3797,"41.177.26.176",80,20,13097,8,906,12,12191,112.830465,1.1580019999999962,6259.056547398039,84220.9253524608
"77.197.128.82",4545,"41.177.26.176",80,21,12875,8,814,13,12061,114.062525,0.6534940000000091,9964.89638772492,147649.4045851969
"77.197.128.82",5147,"41.177.26.176",80,20,13077,8,862,12,12215,114.87231,0.6884309999999942,10016.980641487757,141945.9611783909
"77.197.128.82",5641,"41.177.26.176",80,22,14210,10,951,12,13259,115.732776,0.6445750000000032,11803.126090834987,164561.14494046383
"77.197.128.82",6010,"41.177.26.176",80,20,12501,8,823,12,11678,116.433856,0.5515119999999882,11938.090195680494,169396.13281307023
"77.197.128.82",6275,"41.177.26.176",80,18,12911,7,759,11,12152,117.100297,0.6491960000000034,9353.107536090745,149748.3040560932
"77.197.128.82",7040,"41.177.26.176",80,21,12816,9,875,12,11941,118.114965,0.6252470000000017,11195.575508558988,152784.4195973747
"77.197.128.82",7418,"41.177.26.176",80,20,12576,8,862,12,11714,118.932535,0.6606850000000009,10437.65183105412,141840.66537003242
"77.197.128.82",7812,"41.177.26.176",80,20,13193,8,815,12,12378,119.752632,0.6308879999999988,10334.639428868535,156959.71392703647
"77.197.128.82",10722,"41.177.26.176",80,21,12869,8,825,13,12044,120.590338,0.6446959999999962,10237.383200764452,149453.38578182674
"77.197.128.82",11122,"41.177.26.176",80,21,12966,8,862,13,12104,121.3602,0.5589719999999971,12336.932798065083,173232.29070508093
"77.197.128.82",11579,"41.177.26.176",80,19,12580,8,821,11,11759,122.153798,0.6477119999999985,10140.309273257273,145237.38945704297
"77.197.128.82",29784,"41.177.26.176",80,21,12621,9,879,12,11742,153.864954,0.5320289999999943,13217.324619522762,176561.803961816
"77.197.128.82",30405,"41.177.26.176",80,11,5458,5,792,6,4666,154.42933,0.9325440000000071,6794.317479925828,40028.13808249232
"77.197.128.82",31136,"41.177.26.176",80,20,12579,8,812,12,11767,155.506041,0.6048479999999756,10739.888368648424,155635.79610084483
"77.197.128.82",31449,"41.177.26.176",80,20,12954,8,860,12,12094,156.114014,0.63584800000001,10820.196021690548,152162.1519608436
"77.197.128.82",31881,"41.177.26.176",80,21,12633,8,825,13,11808,156.927594,0.5373629999999991,12282.200300355646,175791.78320799934
"77.197.128.82",32226,"41.177.26.176",80,21,12766,9,887,12,11879,157.608799,0.5302299999999889,13382.871584029854,179227.8822397865
"77.197.128.82",32499,"41.177.26.176",80,25,12702,10,939,15,11763,158.202997,1.6623149999999782,4518.999106667568,56610.20925636912
"77.197.128.82",33291,"41.177.26.176",80,21,12848,8,812,13,12036,160.043289,0.6843259999999987,9492.551795489302,140704.86873215425
"77.197.128.82",33619,"41.177.26.176",80,23,12097,9,873,14,11224,160.853184,1.7203149999999994,4059.72162074969,52195.09217788604
"77.197.128.82",34273,"41.177.26.176",80,21,12974,9,924,12,12050,162.733196,0.5227890000000173,14139.547695149966,184395.616587183
"77.197.128.82",34491,"41.177.26.176",80,33,19106,13,1178,20,17928,163.346614,1.0861380000000054,8676.613837283985,132049.5185694629
"77.197.128.82",34913,"41.177.26.176",80,20,12964,8,823,12,12141,164.558801,0.6072550000000092,10842.2326699655,159945.98644720673
"77.197.128.82",35230,"41.177.26.176",80,34,24727,13,1152,21,23575,165.19764,1.6430019999999956,5609.244541394365,114789.87852723278
"77.197.128.82",35894,"41.177.26.176",80,21,13056,8,816,13,12240,167.060134,0.6554099999999892,9960.177598755143,149402.66398132715
"77.197.128.82",36130,"41.177.26.176",80,20,13277,8,815,12,12462,167.804538,0.647691999999978,10066.51309573103,153925.0137411044
"77.197.128.82",36322,"41.177.26.176",80,21,12763,9,876,12,11887,168.618326,0.587173000000007,11935.153694055953,161955.67575484375
"77.197.128.82",36540,"41.177.26.176",80,25,11870,10,930,15,10940,169.399527,1.6728279999999813,4447.558266600083,52318.58864151065
"77.197.128.82",36921,"41.177.26.176",80,20,13020,8,812,12,12208,171.25883,0.7102580000000103,9145.972308653907,137504.96298527942
"77.197.128.82",37064,"41.177.26.176",80,22,12899,9,887,13,12012,172.073467,0.6261460000000056,11332.820140989379,153472.19338620568
"77.197.128.82",37163,"41.177.26.176",80,20,12890,9,924,11,11966,172.711889,0.6383989999999926,11578.965505898483,149950.1095709754
"77.197.128.82",37273,"41.177.26.176",80,22,13409,8,862,14,12547,173.500119,0.6338449999999796,10879.631455640136,158360.48245233967
"77.197.128.82",37379,"41.177.26.176",80,20,12694,8,825,12,11869,174.141934,0.5530050000000131,11934.79263297772,171701.88334643946
"77.197.128.82",37544,"41.177.26.176",80,20,12663,8,821,12,11842,174.762465,0.5875120000000038,11179.34612399399,161249.47235120198
"77.197.128.82",37704,"41.177.26.176",80,22,12737,9,880,13,11857,175.3898,0.5813109999999995,12110.556999609515,163175.99357314775
"77.197.128.82",37790,"41.177.26.176",80,21,12894,8,813,13,12081,176.15223,0.6950239999999894,9357.95022905698,139057.06853288732
"77.197.128.82",37856,"41.177.26.176",80,20,13074,8,824,12,12250,176.938835,0.6168419999999912,10686.691243462821,158873.74724808199
"77.197.128.82",37936,"41.177.26.176",80,22,12852,9,890,13,11962,177.558807,0.5931860000000029,12002.980515386347,161325.45272477693
"77.197.128.82",38031,"41.177.26.176",80,24,11596,9,883,15,10713,178.164981,1.1444379999999796,6172.461942018813,74887.41198736981
"77.197.128.82",38196,"41.177.26.176",80,25,11910,10,976,15,10934,179.388282,1.241753999999986,6287.879886032248,70442.29372323422
"77.197.128.82",38290,"41.177.26.176",80,19,12990,8,823,11,12167,180.823444,0.6094280000000083,10803.57318666013,159716.9805128722
"77.197.128.84",54903,"41.177.26.176",80,20,13265,9,872,11,12393,34.342652,0.7136980000000008,9774.442411215938,138915.9000025219
"77.197.128.84",55363,"41.177.26.176",80,22,12594,9,881,13,11713,35.324812,0.7104719999999958,9920.165748966943,131889.78594511896
"77.197.128.84",55701,"41.177.26.176",80,22,12855,9,889,13,11966,36.327758,0.7176979999999986,9909.460525179133,133382.00747389597
"77.197.128.84",56126,"41.177.26.176",80,21,13339,9,872,12,12467,37.557573,0.6636430000000004,10511.67570516075,150285.6204314668
"77.197.128.84",56422,"41.177.26.176",80,21,12966,9,924,12,12042,38.363099,0.708826000000002,10428.51136950391,135909.23583502826
"77.197.128.84",56704,"41.177.26.176",80,23,11525,9,889,14,10636,39.190286,1.525849000000001,4661.011672845738,55764.36462585744
"77.197.128.84",57310,"41.177.26.176",80,20,12730,8,816,12,11914,41.049923,0.6396990000000002,10204.79944473885,148995.0742458562
"77.197.128.84",57598,"41.177.26.176",80,20,12825,8,816,12,12009,41.87085,0.6520430000000061,10011.60966377975,147339.97604452327
"77.197.128.84",57876,"41.177.26.176",80,23,12982,10,943,13,12039,42.664898,0.6117580000000018,12331.673635653278,157434.8026507209
"77.197.128.84",58185,"41.177.26.176",80,19,12986,7,796,12,12190,43.498131,0.6202010000000016,10267.639039601652,157239.3465989248
"77.197.128.84",58526,"41.177.26.176",80,23,13388,10,990,13,12398,44.297386,0.7373569999999958,10741.065725286455,134512.86147687017
"77.197.128.84",58868,"41.177.26.176",80,20,12620,8,826,12,11794,45.320075,0.7244679999999946,9121.175814528799,130236.25612173445
"77.197.128.84",59248,"41.177.26.176",80,21,13080,9,926,12,12154,46.7689,0.7585869999999986,9765.524587160093,128175.1466871963
"77.197.128.84",59593,"41.177.26.176",80,20,12548,8,813,12,11735,47.789933,0.576948999999999,11273.093462333778,162718.02187021758
"77.197.128.84",59761,"41.177.26.176",80,20,12675,7,761,13,11914,48.389983,0.6856190000000026,8879.567223195356,139015.98409612282
"77.197.128.84",60013,"41.177.26.176",80,24,13381,11,1015,13,12366,49.200005,0.6723169999999996,12077.635996114936,147144.87362360323
"77.197.128.84",60354,"41.177.26.176",80,22,12004,9,904,13,11100,50.025294,1.1691119999999984,6185.891514243298,75955.08385851837
"77.197.128.84",60793,"41.177.26.176",80,20,12565,8,811,12,11754,51.419088,0.5485339999999965,11827.89034043476,171424.19613004953
"77.197.128.84",61002,"41.177.26.176",80,22,13689,9,889,13,12800,52.038315,1.0134180000000015,7017.8346940748925,101044.18907104457
"77.197.128.84",61340,"41.177.26.176",80,24,12237,9,886,15,11351,53.252091,1.9476670000000027,3639.2258019466317,46623.98654390092
"77.197.128.84",61845,"41.177.26.176",80,21,12662,9,879,12,11783,55.286045,0.6227109999999954,11292.557863920907,151376.80240111498
"77.197.128.84",62028,"41.177.26.176",80,19,12542,8,825,11,11717,56.140651,0.6500570000000039,10152.95581772054,144196.58583785643
"77.197.128.84",62249,"41.177.26.176",80,22,14103,10,989,12,13114,56.953298,0.6791440000000009,11649.959360606867,154476.81198685383
"77.197.128.84",62485,"41.177.26.176",80,21,12863,9,889,12,11974,57.763174,0.8160519999999991,8715.130898521182,117384.67646669588
"77.197.128.84",62688,"41.177.26.176",80,22,13334,9,924,13,12410,58.769151,0.6699739999999963,11033.26397740814,148184.85493466991
"77.197.128.84",62842,"41.177.26.176",80,19,12723,8,825,11,11898,59.579167,0.6840219999999988,9648.812465096169,139153.41904207785
"77.197.128.84",62952,"41.177.26.176",80,25,12230,10,951,15,11279,60.39488,1.180489999999999,6444.781404332105,76436.05621394512
"77.197.128.84",63092,"41.177.26.176",80,22,12973,9,876,13,12097,61.602932,0.6552030000000002,10695.921721970135,147703.84140487752
"77.197.128.84",63275,"41.177.26.176",80,22,12727,9,880,13,11847,62.421417,1.3233829999999998,5319.699588101103,71616.45570481109
"77.197.128.84",58941,"41.177.26.15",80,79,71330,29,2159,50,69171,186.277831,1.876810000000006,9202.849515933922,294844.97631619516
"77.197.128.92",21000,"41.177.26.176",80,18,11438,6,384,12,11054,1.315617,0.17287199999999991,17770.37345550466,511546.11504465755
"77.197.128.92",21544,"41.177.26.176",80,19,12810,7,759,12,12051,1.639867,0.6467579999999999,9388.36473611459,149063.48278645182
"77.197.128.92",21786,"41.177.26.176",80,37,28072,15,1263,22,26809,2.452636,0.7971119999999998,12675.759491765275,269061.3113339155
"77.197.128.92",39327,"244.3.210.197",80,16,11303,7,760,9,10543,34.176533,0.7714539999999985,7881.2216930627255,109331.2109341583
"77.197.128.94",58108,"41.177.26.176",80,22,13471,9,927,13,12544,63.809252,0.6650790000000057,11150.555046843963,150887.33819591228
"77.197.128.94",59012,"41.177.26.176",80,19,12643,8,825,11,11818,64.474998,0.6988740000000035,9443.762394938096,135280.46543439807
"77.197.128.94",59594,"41.177.26.176",80,22,12994,9,925,13,12069,65.174457,0.5538799999999924,13360.294648660543,174319.34715100983
"77.197.128.94",60032,"41.177.26.176",80,21,12743,8,826,13,11917,65.729084,0.6231279999999941,10604.562786458098,152995.8531794445
"77.197.128.94",60541,"41.177.26.176",80,22,12980,9,924,13,12056,66.352457,0.569790999999995,12973.177884522684,169269.08287424836
"77.197.128.94",60955,"41.177.26.176",80,22,12927,9,877,13,12050,66.922938,0.7102859999999964,9877.711231813713,135719.977586494
"77.197.128.94",61524,"41.177.26.176",80,25,11417,10,938,15,10479,67.633508,1.2422339999999963,6040.729846389668,67484.8700003383
"77.197.128.94",62421,"41.177.26.176",80,20,12565,8,823,12,11742,68.876434,0.6161259999999942,10686.125889834324,152462.3210187541
"77.197.128.94",62827,"41.177.26.176",80,22,12944,9,880,13,12064,69.493317,0.6718589999999978,10478.389066753625,143649.1882969497
"77.197.128.94",63375,"41.177.26.176",80,22,13298,9,924,13,12374,70.165708,0.6725670000000008,10990.726574452792,147185.33618211997
"77.197.128.94",63826,"41.177.26.176",80,25,12028,10,938,15,11090,70.838789,1.1097809999999981,6761.694424395455,79943.70060399317
"77.197.128.94",64589,"41.177.26.176",80,21,12689,8,826,13,11863,71.949131,0.6386640000000057,10346.598524419634,148597.69769393478
"77.197.128.94",65028,"41.177.26.176",80,36,28269,14,1176,22,27093,72.588457,0.8184289999999947,11495.193840883034,264829.32545156806
"77.197.128.94",1105,"41.177.26.176",80,25,11908,10,935,15,10973,73.407164,1.7874790000000047,4184.664547107955,49110.50703253004
"77.197.128.94",3197,"41.177.26.176",80,19,13560,8,862,11,12698,75.195311,0.6677269999999993,10327.573993563248,152134.03082397464
"77.197.128.94",3668,"41.177.26.176",80,18,12456,7,761,11,11695,75.863527,0.6430529999999948,9467.337839960392,145493.4507731101
"77.197.128.94",3955,"41.177.26.176",80,20,12677,8,823,12,11854,76.507269,0.6024770000000075,10928.218006662359,157403.519138488
"77.197.128.94",4197,"41.177.26.176",80,20,12709,8,816,12,11893,77.110025,0.6797070000000076,9604.138253688614,139977.96109205723
"77.197.128.94",4449,"41.177.26.176",80,21,12802,9,890,12,11912,77.790095,0.7178380000000004,9918.672458131216,132754.18687781916
"77.197.128.94",4723,"41.177.26.176",80,20,12804,8,862,12,11942,78.508563,0.7337180000000103,9398.70631496011,130208.06358846131
"77.197.128.94",4900,"41.177.26.176",80,21,13380,9,924,12,12456,79.242599,0.644590000000008,11467.75469678386,154591.2905878136
"77.197.128.94",5083,"41.177.26.176",80,22,13239,9,889,13,12350,79.887576,0.726216000000008,9793.229562554285,136047.6772750792
"77.197.128.94",5325,"41.177.26.176",80,24,13753,10,1001,14,12752,80.613932,3.341208999999992,2396.7372289491673,30532.660483076706
"77.197.128.94",6463,"41.177.26.176",80,21,12814,8,826,13,11988,83.955622,0.6915269999999936,9555.664493215827,138684.3897635246
"77.197.128.94",6631,"41.177.26.176",80,21,12878,9,890,12,11988,84.647528,0.7872850000000113,9043.738925547797,121816.11487580561
"77.197.128.94",7036,"41.177.26.176",80,20,12656,8,814,12,11842,85.435435,0.568366999999995,11457.385808817291,166681.03531697099
"77.197.128.94",7175,"41.177.26.176",80,20,13096,8,823,12,12273,86.004528,0.6041260000000079,10898.388746718256,162522.38771381916
"77.197.128.94",7278,"41.177.26.176",80,21,12669,9,876,12,11793,86.609089,0.5523419999999959,12687.791259763068,170807.21726756377
"77.197.128.94",7377,"41.177.26.176",80,7,1446,4,521,3,925,87.161964,0.16592900000000554,25119.177479523536,44597.38803946117
"77.197.128.94",7406,"41.177.26.176",80,20,12728,9,889,11,11839,87.328393,0.6499879999999933,10941.740462900965,145713.45932540443
"77.197.128.94",11852,"41.177.26.176",80,20,12911,8,816,12,12095,93.96389,0.6667879999999968,9790.218180291233,145113.5893267432
"77.197.128.94",12660,"41.177.26.176",80,21,12669,8,812,13,11857,95.189671,0.6362879999999933,10209.21343794016,149077.14745524197
"77.197.128.94",13428,"41.177.26.176",80,20,12682,8,815,12,11867,95.901378,0.545607000000004,11949.993310203045,174000.7001376436
"77.197.128.94",13952,"41.177.26.176",80,22,13166,9,924,13,12242,96.592133,0.6237959999999987,11850.027893734516,157000.04488646964
"77.197.128.94",14347,"41.177.26.176",80,22,12999,9,890,13,12109,97.217897,0.6647960000000097,10710.052407054038,145716.88156968242
"77.197.128.94",14773,"41.177.26.176",80,20,12887,8,860,12,12027,98.016413,0.5671099999999996,12131.685210982007,169660.2070145123
"77.197.128.94",15119,"41.177.26.176",80,19,12795,8,861,11,11934,98.646282,0.666008000000005,10342.218111494078,143349.6294338796
"77.197.128.94",15524,"41.177.26.176",80,18,12769,7,753,11,12016,99.442227,0.6988850000000042,8619.443828383732,137544.80350844478
"77.197.128.94",15923,"41.177.26.176",80,20,12667,8,811,12,11856,100.251723,0.6393350000000027,10148.04445243882,148354.149233187
"77.197.128.94",16288,"41.177.26.176",80,31,17080,13,1154,18,15926,101.078148,1.5598810000000043,5918.400185655171,81678.02543911981
"77.197.128.94",17004,"41.177.26.176",80,20,12868,8,816,12,12052,102.686442,0.6337740000000025,10300.201649168275,152129.93906345105
"77.197.128.94",17318,"41.177.26.176",80,21,12713,8,813,13,11900,103.499715,0.6408750000000083,10148.62492685768,148546.9085235011
"77.197.128.94",17623,"41.177.26.176",80,25,12883,10,978,15,11905,104.342059,1.086476999999988,7201.25690649695,87659.47185260347
"77.197.128.94",18089,"41.177.26.176",80,20,12845,8,826,12,12019,105.560158,0.6966549999999927,9485.32630929236,138019.53621233036
"77.197.128.94",18359,"41.177.26.176",80,20,12703,8,808,12,11895,106.372187,0.7103180000000009,9100.14951050092,133968.166370555
"77.197.128.94",18656,"41.177.26.176",80,20,12658,8,811,12,11847,107.185066,0.5457380000000001,11888.488615416187,173665.75169770108
"77.197.128.94",18870,"41.177.26.176",80,22,13951,9,889,13,13062,107.780711,0.6466740000000044,10997.81342685797,161589.92011430688
"77.197.128.94",19175,"41.177.26.176",80,23,11556,9,883,14,10673,108.607585,1.069736000000006,6603.498433258262,79817.82421083289
"77.197.128.94",19608,"41.177.26.176",80,37,28208,15,1263,22,26945,109.810834,0.7447350000000057,13567.24203911448,289445.23891048273
"77.197.128.94",19876,"41.177.26.176",80,22,12804,9,880,13,11924,110.637275,0.5212269999999961,13506.591178124028,183014.31046358056
"77.197.128.94",20085,"41.177.26.176",80,22,13131,9,880,13,12251,111.238357,0.6851850000000042,10274.59737151274,143038.74136182113
"77.197.128.94",20297,"41.177.26.176",80,24,14366,10,990,14,13376,112.046523,0.7421660000000116,10671.467030286858,144183.37676476466
"77.197.128.94",20502,"41.177.26.176",80,21,12662,8,816,13,11846,112.857053,0.6912140000000022,9444.253154594639,137103.7044967256
"77.197.128.94",20697,"41.177.26.176",80,22,13657,9,877,13,12780,113.670097,0.6637099999999947,10570.881861053858,154043.18150999807
"77.197.128.94",20957,"41.177.26.176",80,20,12919,8,823,12,12096,114.529723,0.6068169999999924,10850.058584383896,159468.17574326563
"77.197.128.94",21247,"41.177.26.176",80,19,12507,8,815,11,11692,115.342627,0.6429000000000116,10141.54611914743,145490.74506143772
"77.197.128.94",21614,"41.177.26.176",80,25,11878,10,980,15,10898,116.156918,1.0494149999999962,7470.828985672997,83078.66763863707
"77.197.128.94",22120,"41.177.26.176",80,21,13417,8,862,13,12555,117.373223,0.6923460000000006,9960.337750200037,145071.97268417804
"77.197.128.94",22498,"41.177.26.176",80,19,9293,7,779,12,8514,118.185686,0.8526069999999919,7309.346510174159,79886.74735253246
"77.197.128.94",22913,"41.177.26.176",80,21,12615,9,887,12,11728,119.200422,0.6321999999999974,11224.296108826366,148408.73141411005
"77.197.128.94",36553,"41.177.26.176",80,29,14976,12,1086,17,13890,155.154203,1.3017509999999959,6674.087440685682,85361.94710048262
"77.197.128.94",39211,"41.177.26.176",80,18,12733,7,758,11,11975,158.150918,0.6634490000000142,9140.114763907806,144396.93179128758
"77.197.128.94",40203,"41.177.26.176",80,21,13302,8,815,13,12487,159.547672,0.6351489999999842,10265.307825408152,157279.6304489222
"77.197.128.94",40889,"41.177.26.176",80,19,12661,8,816,11,11845,160.355143,0.6573649999999986,9930.556083758664,144151.2706030899
"77.197.128.94",41484,"41.177.26.176",80,24,11814,10,956,14,10858,161.202242,1.5469449999999938,4943.9378904874,56151.96403233492
"77.197.128.94",42409,"41.177.26.176",80,21,12646,8,808,13,11838,162.818243,0.7004950000000179,9227.760369452795,135195.82580888883
"77.197.128.94",42791,"41.177.26.176",80,30,15027,12,1096,18,13931,163.605885,1.2464689999999905,7034.270407045877,89410.96810269718
"77.197.128.94",43356,"41.177.26.176",80,19,12919,8,813,11,12106,164.918029,0.6657069999999976,9770.064007138311,145481.42050481722
"77.197.128.94",43696,"41.177.26.176",80,22,13489,9,927,13,12562,165.73694,0.6963690000000042,10649.526328713591,144314.2931405611
"77.197.128.94",43992,"41.177.26.176",80,21,12690,9,877,12,11813,166.513155,0.6272819999999797,11184.762196269345,150656.32363116278
"77.197.128.94",44281,"41.177.26.176",80,20,12711,8,816,12,11895,167.316438,0.6492580000000032,10054.554583847974,146567.31222410742
"77.197.128.94",44619,"41.177.26.176",80,21,12698,9,880,12,11818,168.153502,0.6320719999999937,11137.971623486043,149577.89618904324
"77.197.128.94",44890,"41.177.26.176",80,21,12784,8,817,13,11967,168.949078,0.7024850000000242,9304.113255086977,136281.9134928101
"77.197.128.94",45105,"41.177.26.176",80,22,13326,9,926,13,12400,169.730207,0.7481249999999875,9902.0885547203,132598.1620718485
"77.197.128.94",45317,"41.177.26.176",80,22,11427,9,919,13,10508,170.543544,1.0138070000000141,7251.873384184462,82919.13549620275
"77.197.128.94",45535,"41.177.26.176",80,20,12695,8,824,12,11871,171.577694,0.6388729999999896,10318.16965187151,148649.26205991104
"77.197.128.94",45717,"41.177.26.176",80,21,12957,9,872,12,12085,172.371498,0.7083999999999833,9847.543760587472,136476.56691135274
"77.197.128.94",45888,"41.177.26.176",80,22,13088,9,889,13,12199,173.186985,0.6683940000000064,10640.430644200775,146009.6888960689
"77.197.128.94",46057,"41.177.26.176",80,22,12206,9,880,13,11326,174.005102,0.5806259999999952,12124.844564315166,156052.26083572
"77.197.128.94",46247,"41.177.26.176",80,21,12968,9,926,12,12042,174.719167,0.6849699999999928,10815.072192942871,140642.6558827409
"77.197.128.94",46417,"41.177.26.176",80,22,13561,9,889,13,12672,175.450253,0.6927929999999947,10265.692638349485,146329.42307442595
"77.197.128.94",46645,"41.177.26.176",80,19,12836,8,826,11,12010,176.278783,0.7248809999999821,9115.979036559329,132545.89373980332
"77.197.128.94",46875,"41.177.26.176",80,19,12773,8,815,11,11958,177.07586,0.6317389999999818,10320.717891407983,151429.62520914926
"77.197.128.94",47086,"41.177.26.176",80,20,12582,8,816,12,11766,177.708227,0.6450399999999945,10120.302616892062,145925.83405680393
"77.197.128.94",47319,"41.177.26.176",80,21,13032,9,880,12,12152,178.474059,0.7172559999999919,9815.184536623017,135538.7755557306
"77.197.128.94",47577,"41.177.26.176",80,25,12533,10,964,15,11569,179.294893,1.4709220000000016,5242.970055516194,62921.07943181209
"77.197.128.94",48176,"41.177.26.176",80,20,12883,8,824,12,12059,180.935799,0.631446000000011,10439.530854578039,152779.49341669487
"77.197.128.94",48501,"41.177.26.176",80,21,12936,9,889,12,12047,181.748175,0.6567589999999939,10828.934205698082,146744.84856697952
"77.197.128.94",48803,"41.177.26.176",80,22,12712,9,880,13,11832,182.545503,1.2477489999999989,5642.160402452742,75861.41122934187
